Main crop	Main Crop_GROUP	"MainCrop6cat (Legumes, Others, Cereals, Vegetables, Grasslands, Rice)"
potato	"row crops (sugarcane, cotton, etc.)"	Others
potato	"row crops (sugarcane, cotton, etc.)"	Others
potato	"row crops (sugarcane, cotton, etc.)"	Others
potato	"row crops (sugarcane, cotton, etc.)"	Others
potato	"row crops (sugarcane, cotton, etc.)"	Others
potato	"row crops (sugarcane, cotton, etc.)"	Others
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
shortgrass steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
shortgrass steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
shortgrass steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
shortgrass steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
shortgrass steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
shortgrass steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
shortgrass steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
shortgrass steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
#N/A	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
#N/A	cereals	Cereals
#N/A	cereals	Cereals
#N/A	cereals	Cereals
#N/A	cereals	Cereals
#N/A	cereals	Cereals
#N/A	cereals	Cereals
wheat-maize rotation	cereal-cereal/legume rotations	Cereals
wheat-maize rotation	cereal-cereal/legume rotations	Cereals
wheat-maize rotation	cereal-cereal/legume rotations	Cereals
wheat-maize rotation	cereal-cereal/legume rotations	Cereals
wheat-maize rotation	cereal-cereal/legume rotations	Cereals
wheat-maize rotation	cereal-cereal/legume rotations	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
Grass-legume	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
Grass-legume	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
Grass-legume	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
Grass-legume	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
Grass-legume	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
Grass-legume	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
Grass-legume	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
Grass-legume	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
rape	cereals	Cereals
rye	cereals	Cereals
rape	cereals	Cereals
triticale	cereals	Cereals
willow	perennials (trees/forests/plantations)	Others
poplar	perennials (trees/forests/plantations)	Others
willow	perennials (trees/forests/plantations)	Others
poplar	perennials (trees/forests/plantations)	Others
poplar	perennials (trees/forests/plantations)	Others
hemp	"row crops (sugarcane, cotton, etc.)"	Others
hemp	"row crops (sugarcane, cotton, etc.)"	Others
willow	perennials (trees/forests/plantations)	Others
rape	cereals	Cereals
triticale	cereals	Cereals
willow	perennials (trees/forests/plantations)	Others
rape	cereals	Cereals
willow	perennials (trees/forests/plantations)	Others
poplar	perennials (trees/forests/plantations)	Others
poplar	perennials (trees/forests/plantations)	Others
rye	cereals	Cereals
poplar	perennials (trees/forests/plantations)	Others
triticale	cereals	Cereals
willow	perennials (trees/forests/plantations)	Others
hemp	"row crops (sugarcane, cotton, etc.)"	Others
"rape,rye, rye, rye, rye"	cereal-cereal/legume rotations	Cereals
"rye, rape, canabis, rye, rye"	cereal-cereal/legume rotations	Cereals
"rye, rye, rye, rye, rye"	cereal-cereal/legume rotations	Cereals
Populus without undersown grass	perennials (trees/forests/plantations)	Others
Salix with undersown grass	perennials (trees/forests/plantations)	Others
"rape,rye, rye, rye, rye"	cereal-cereal/legume rotations	Cereals
"rye, rape, canabis, rye, rye"	cereal-cereal/legume rotations	Cereals
"rye, rye, rye, rye, rye"	cereal-cereal/legume rotations	Cereals
Populus without undersown grass	perennials (trees/forests/plantations)	Others
Salix with undersown grass	perennials (trees/forests/plantations)	Others
"rape,rye, rye, rye, rye"	cereal-cereal/legume rotations	Cereals
"rye, rye, rye, rye, rye"	cereal-cereal/legume rotations	Cereals
"rye, rape, canabis, rye, rye"	cereal-cereal/legume rotations	Cereals
Salix with undersown grass	perennials (trees/forests/plantations)	Others
Populus without undersown grass	perennials (trees/forests/plantations)	Others
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
Douglas fir	perennials (trees/forests/plantations)	Others
Douglas fir	perennials (trees/forests/plantations)	Others
Douglas fir	perennials (trees/forests/plantations)	Others
rice	rice	Rice
wheat	cereals	Cereals
wheat	cereals	Cereals
rice	rice	Rice
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
pepper	vegetables	Vegetables
maize	cereals	Cereals
lettuce	vegetables	Vegetables
cabbage	vegetables	Vegetables
radish	vegetables	Vegetables
lettuce	vegetables	Vegetables
cabbage	vegetables	Vegetables
cabbage	vegetables	Vegetables
cabbage	vegetables	Vegetables
cabbage	vegetables	Vegetables
cabbage	vegetables	Vegetables
pepper	vegetables	Vegetables
radish	vegetables	Vegetables
cabbage	vegetables	Vegetables
cabbage	vegetables	Vegetables
maize	cereals	Cereals
maize	cereals	Cereals
cabbage	vegetables	Vegetables
cabbage	vegetables	Vegetables
pepper	vegetables	Vegetables
radish	vegetables	Vegetables
cabbage	vegetables	Vegetables
cabbage	vegetables	Vegetables
lettuce	vegetables	Vegetables
lettuce	vegetables	Vegetables
lettuce	vegetables	Vegetables
lettuce	vegetables	Vegetables
sugarcane	"row crops (sugarcane, cotton, etc.)"	Others
sugarcane	"row crops (sugarcane, cotton, etc.)"	Others
sugarcane	"row crops (sugarcane, cotton, etc.)"	Others
sugarcane	"row crops (sugarcane, cotton, etc.)"	Others
maize	cereals	Cereals
barley	cereals	Cereals
maize	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
oilseed rape	cereals	Cereals
oilseed rape	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
Pearl millet	cereals	Cereals
Pearl millet	cereals	Cereals
maize	cereals	Cereals
soybean	legumes	Legumes
wheat	cereals	Cereals
soybean	legumes	Legumes
maize	cereals	Cereals
wheat	cereals	Cereals
soybean	legumes	Legumes
maize	cereals	Cereals
wheat	cereals	Cereals
soybean	legumes	Legumes
maize	cereals	Cereals
wheat	cereals	Cereals
soybean	legumes	Legumes
maize	cereals	Cereals
wheat	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
dairy-grazed pasture	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
winter wheat	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
winter wheat	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
winter wheat	cereals	Cereals
winter wheat	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
winter wheat	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
winter wheat	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
steppe	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
